,name,citation_pmid,prop_id,citation_type,citation_source,citation_authors,citation_pubdate,citation_comment,citation_url,citation_desc
1082,,24192559,,CT2,PubMed API,"Krause-Utz A, Elzinga BM, Oei NY, Spinhoven P, Bohus M, Schmahl C",2014,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24192559&retmode=ref&cmd=prlinks,Susceptibility to distraction by social cues in borderline personality disorder.
1083,,17967093,,CT2,PubMed API,"Unsworth N, Engle RW",2007 Nov,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17967093&retmode=ref&cmd=prlinks,On the division of short-term and working memory: an examination of simple and complex span and their relation to higher order abilities.
1084,,18778136,,CT2,PubMed API,"Grenard JL, Ames SL, Wiers RW, Thush C, Sussman S, Stacy AW",2008 Sep,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18778136&retmode=ref&cmd=prlinks,Working memory capacity moderates the predictive effects of drug-related associations on substance use.
1085,,,,CTM,Manual,,,,https://www.youtube.com/watch?v=iK6OeGWHyOs,Example for self ordered pointing task
1086,,14002586,,CT2,PubMed API,YNTEMA DB,1963 Feb,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14002586&retmode=ref&cmd=prlinks,Keeping track of several things at once.
1087,,24240637,,CT2,PubMed API,"Lyness SA, Lee AY, Zarow C, Teng EL, Chui HC",2014,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24240637&retmode=ref&cmd=prlinks,10-minute delayed recall from the modified mini-mental state test predicts Alzheimer&#39;s disease pathology.
1088,,24218156,,CT2,PubMed API,"Carlesimo GA, De Risi M, Monaco M, Costa A, Fadda L, Picardi A, Di Gennaro G, Caltagirone C, Grammaldo L",2014 May,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24218156&retmode=ref&cmd=prlinks,Normative data for measuring performance change on parallel forms of a 15-word list recall test.
1089,,12427681,,CT2,PubMed API,"Acuna BD, Eliassen JC, Donoghue JP, Sanes JN",2002 Dec,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12427681&retmode=ref&cmd=prlinks,Frontal and parietal lobe activation during transitive inference in humans.
1090,,25328141,,CT2,PubMed API,"Tromp D, Meunier H, Roeder JJ",2015 Mar,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25328141&retmode=ref&cmd=prlinks,Transitive inference in two lemur species (Eulemur macaco and Eulemur fulvus).
1091,,19230516,,CT2,PubMed API,"Meeter M, Shohamy D, Myers CE",2009 Jan,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19230516&retmode=ref&cmd=prlinks,Acquired equivalence changes stimulus representations.
1092,,24130542,,CT2,PubMed API,"Robinson J, Owens E",2013,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24130542&retmode=ref&cmd=prlinks,Diminished acquired equivalence yet good discrimination performance in older participants.
1093,,25703606,,CT2,PubMed API,"Piai V, Roelofs A, Schriefers H",2015 May,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25703606&retmode=ref&cmd=prlinks,Task choice and semantic interference in picture naming.
1094,,24129442,,CT2,PubMed API,"Marful A, Paolieri D, Bajo MT",2014 Apr,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24129442&retmode=ref&cmd=prlinks,Is naming faces different from naming objects? Semantic interference in a face- and object-naming task.
1095,,25403693,,CT2,PubMed API,"Taikh A, Hargreaves IS, Yap MJ, Pexman PM",2014 Nov 18,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25403693&retmode=ref&cmd=prlinks,Semantic classification of pictures and words.
1096,,23483527,,CT2,PubMed API,"Lagrou E, Hartsuiker RJ, Duyck W",2013 Oct,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23483527&retmode=ref&cmd=prlinks,Interlingual lexical competition in a spoken sentence context: evidence from the visual world paradigm.
1097,,24245535,,CT2,PubMed API,"Kukona A, Cho PW, Magnuson JS, Tabor W",2014 Mar,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24245535&retmode=ref&cmd=prlinks,Lexical interference effects in sentence processing: evidence from the visual world paradigm and self-organizing models.
1098,,25459409,,CT2,PubMed API,"McGuire JT, Nassar MR, Gold JI, Kable JW",2014 Nov 19,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25459409&retmode=ref&cmd=prlinks,Functionally dissociable influences on learning rate in a dynamic environment.
1099,,24553928,,CT2,PubMed API,"Moberget T, Gullesen EH, Andersson S, Ivry RB, Endestad T",2014 Feb 19,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24553928&retmode=ref&cmd=prlinks,Generalized role for the cerebellum in encoding internal models: evidence from semantic processing.
1100,,24417550,,CT2,PubMed API,"Long X, Goltz D, Margulies DS, Nierhaus T, Villringer A",2014 Apr,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24417550&retmode=ref&cmd=prlinks,Functional connectivity-based parcellation of the human sensorimotor cortex.
1101,,24609465,,CT2,PubMed API,"Schonberg T, Bakkour A, Hover AM, Mumford JA, Nagar L, Perez J, Poldrack RA",2014 Apr,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24609465&retmode=ref&cmd=prlinks,Changing value through cued approach: an automatic mechanism of behavior change.
1102,,17973998,,CT2,PubMed API,"Pinel P, Thirion B, Meriaux S, Jobert A, Serres J, Le Bihan D, Poline JB, Dehaene S",2007 Oct 31,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17973998&retmode=ref&cmd=prlinks,Fast reproducible identification and large-scale databasing of individual functional cognitive networks.
1103,,22198968,,CT2,PubMed API,"Chang LJ, Sanfey AG",2013 Mar,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22198968&retmode=ref&cmd=prlinks,Great expectations: neural computations underlying the use of social norms in decision-making.
1104,,23218565,,CT2,PubMed API,"Gauthier CJ, Madjar C, Desjardins-CrÃ©peau L, Bellec P, Bherer L, Hoge RD",2013 May,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23218565&retmode=ref&cmd=prlinks,Age dependence of hemodynamic response characteristics in human functional magnetic resonance imaging.
1105,,25306549,,CT2,PubMed API,"Hunt LT, Dolan RJ, Behrens TE",2014 Nov,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25306549&retmode=ref&cmd=prlinks,Hierarchical competitions subserving multi-attribute choice.
1106,,21725038,,CT2,PubMed API,"Bzdok D, Langner R, Hoffstaedter F, Turetsky BI, Zilles K, Eickhoff SB",2012 Apr,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21725038&retmode=ref&cmd=prlinks,The modular neuroarchitecture of social judgments on faces.
1107,,24133268,,CT2,PubMed API,"Baird B, Smallwood J, Gorgolewski KJ, Margulies DS",2013 Oct 16,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24133268&retmode=ref&cmd=prlinks,Medial and lateral networks in anterior prefrontal cortex support metacognitive ability for memory and perception.
1108,,23261640,,CT2,PubMed API,"Smallwood J, Tipper C, Brown K, Baird B, Engen H, Michaels JR, Grafton S, Schooler JW",2013 Apr 1,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23261640&retmode=ref&cmd=prlinks,Escaping the here and now: evidence for a role of the default mode network in perceptually decoupled thought.
1109,,24636515,,CT2,PubMed API,"Quinque EM, Karger S, ArÃ©lin K, Schroeter ML, Kratzsch J, Villringer A",2014 Apr,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24636515&retmode=ref&cmd=prlinks,"Structural and functional MRI study of the brain, cognition and mood in long-term adequately treated Hashimoto&#39;s thyroiditis."
1110,,24690369,,CT2,PubMed API,"Gaebler M, Daniels JK, Lamke JP, Fydrich T, Walter H",2014 Jul,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24690369&retmode=ref&cmd=prlinks,Behavioural and neural correlates of self-focused emotion regulation in social anxiety disorder.
1111,,25671502,,CT2,PubMed API,"Nook EC, Zaki J",2015 Feb 11,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25671502&retmode=ref&cmd=prlinks,Social Norms Shift Behavioral and Neural Responses to Foods.
1112,,25798082,,CT2,PubMed API,"Chen MY, Jimura K, White CN, Maddox WT, Poldrack RA",2015,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25798082&retmode=ref&cmd=prlinks,Multiple brain networks contribute to the acquisition of bias in perceptual decision-making.
1113,,25864634,,CT2,PubMed API,"Suzuki S, Adachi R, Dunne S, Bossaerts P, O&#39;Doherty JP",2015 Apr 22,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25864634&retmode=ref&cmd=prlinks,Neural mechanisms underlying human consensus decision-making.
1114,,23382821,,CT2,PubMed API,"Shine JM, Matar E, Ward PB, Bolitho SJ, Pearson M, Naismith SL, Lewis SJ",2013,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23382821&retmode=ref&cmd=prlinks,Differential neural activation patterns in patients with Parkinson&#39;s disease and freezing of gait in response to concurrent cognitive and motor load.
1115,,22488861,,CT2,PubMed API,"Shine JM, Halliday GH, Carlos M, Naismith SL, Lewis SJ",2012 Apr,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22488861&retmode=ref&cmd=prlinks,Investigating visual misperceptions in Parkinson&#39;s disease: a novel behavioral paradigm.
1116,,23760982,,CT2,PubMed API,"Shine JM, Halliday GM, Gilat M, Matar E, Bolitho SJ, Carlos M, Naismith SL, Lewis SJ",2014 May,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23760982&retmode=ref&cmd=prlinks,The role of dysfunctional attentional control networks in visual misperceptions in Parkinson&#39;s disease.
1117,,25603027,,CT2,PubMed API,"Spunt RP, Meyer ML, Lieberman MD",2015 Jan 20,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25603027&retmode=ref&cmd=prlinks,The Default Mode of Human Brain Function Primes the Intentional Stance.
1118,,24243619,,CT2,PubMed API,"Hensel L, Bzdok D, MÃ¼ller VI, Zilles K, Eickhoff SB",2015 May,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24243619&retmode=ref&cmd=prlinks,Neural correlates of explicit social judgments on vocal stimuli.
1119,,23485851,,CT2,PubMed API,"Shine JM, Matar E, Ward PB, Bolitho SJ, Gilat M, Pearson M, Naismith SL, Lewis SJ",2013 Apr,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23485851&retmode=ref&cmd=prlinks,Exploring the cortical and subcortical functional magnetic resonance imaging changes associated with freezing in Parkinson&#39;s disease.
1120,,21398129,,CT2,PubMed API,"Shine JM, Ward PB, Naismith SL, Pearson M, Lewis SJ",2011 Jun,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21398129&retmode=ref&cmd=prlinks,Utilising functional MRI (fMRI) to explore the freezing phenomenon in Parkinson&#39;s disease.
1121,,24550270,,CT2,PubMed API,"Helfinstein SM, Schonberg T, Congdon E, Karlsgodt KH, Mumford JA, Sabb FW, Cannon TD, London ED, Bilder RM, Poldrack RA",2014 Feb 18,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24550270&retmode=ref&cmd=prlinks,Predicting risky choices from brain activity patterns.
1122,,23202664,,CT2,PubMed API,"Denny BT, Ochsner KN, Weber J, Wager TD",2014 Apr,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23202664&retmode=ref&cmd=prlinks,Anticipatory brain activity predicts the success or failure of subsequent emotion regulation.
1123,,14441175,,CT2,PubMed API,SALZINGER K,1959 Jul,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14441175&retmode=ref&cmd=prlinks,Experimental manipulation of verbal behavior: a review.
1124,,11339984,,CT2,PubMed API,"Ferstl EC, von Cramon DY",2001 Jun,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11339984&retmode=ref&cmd=prlinks,The role of coherence and cohesion in text comprehension: an event-related fMRI study.
1125,,12136067,,CT2,PubMed API,"Gaillard WD, Balsamo L, Xu B, Grandin CB, Braniecki SH, Papero PH, Weinstein S, Conry J, Pearl PL, Sachs B, Sato S, Jabbari B, Vezina LG, Frattali C, Theodore WH",2002 Jul 23,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12136067&retmode=ref&cmd=prlinks,Language dominance in partial epilepsy patients identified with an fMRI reading task.
1126,,21261450,,CT2,PubMed API,"Vaden KI Jr, Piquado T, Hickok G",2011 Oct,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21261450&retmode=ref&cmd=prlinks,Sublexical properties of spoken words modulate activity in Broca&#39;s area but not superior temporal cortex: implications for models of speech recognition.
1127,,,,CTM,Manual,"Farmer, T. A., Cargill, S. A., & Spivey, M. J. ",2007,,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2084067/,Gradiency and Visual Context in Syntactic Garden-Paths
1128,,20390589,,CT2,PubMed API,"GredebÃ¤ck G, Johnson S, von Hofsten C",2010,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20390589&retmode=ref&cmd=prlinks,Eye tracking in infancy research.
1129,,,,CTM,Manual,"Barbara J. Grosz, Scott Weinstein, and Aravind K. Joshi",1995,,http://dl.acm.org/citation.cfm?id=211198, Centering: a framework for modeling the local coherence of discourse
1130,,,,CTM,Manual,Roel M. Willems,"Feb 12, 2015",,https://books.google.com/books?id=G_5DBgAAQBAJ&printsec=frontcover#v=onepage&q&f=false,Cognitive Neuroscience of Natural Language Use
1131,,2748771,,CT2,PubMed API,"Buysse DJ, Reynolds CF 3rd, Monk TH, Berman SR, Kupfer DJ",1989 May,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2748771&retmode=ref&cmd=prlinks,The Pittsburgh Sleep Quality Index: a new instrument for psychiatric practice and research.
1132,,15063992,,CT2,PubMed API,"Adler L, Cohen J",2004 Jun,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15063992&retmode=ref&cmd=prlinks,Diagnosis and evaluation of adults with attention-deficit/hyperactivity disorder.
1133,,20410363,,CT2,PubMed API,"Fedorenko E, Hsieh PJ, Nieto-CastaÃ±Ã³n A, Whitfield-Gabrieli S, Kanwisher N",2010 Aug,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20410363&retmode=ref&cmd=prlinks,New method for fMRI investigations of language: defining ROIs functionally in individual subjects.
1134,,23063434,,CT2,PubMed API,"Fedorenko E, Duncan J, Kanwisher N",2012 Nov 6,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23063434&retmode=ref&cmd=prlinks,Language-selective and domain-general regions lie side by side within Broca&#39;s area.
1135,,4808738,,CT2,PubMed API,"Derogatis LR, Lipman RS, Rickels K, Uhlenhuth EH, Covi L",1974 Jan,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=4808738&retmode=ref&cmd=prlinks,The Hopkins Symptom Checklist (HSCL): a self-report symptom inventory.
1136,,25156658,,CT2,PubMed API,"Parker G, Fletcher K, McCraw S, Hong M",2014 Dec 15,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25156658&retmode=ref&cmd=prlinks,The hypomanic personality scale: a measure of personality and/or bipolar symptoms?
1137,,11778394,,CT2,PubMed API,"Meyer TD, Keller F",2001 Dec,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11778394&retmode=ref&cmd=prlinks,"Exploring the latent structure of the Perceptual Aberration, Magical Ideation, and Physical Anhedonia Scales in a German sample."
1138,,7444395,,CT2,PubMed API,"Chapman LJ, Edell WS, Chapman JP",1980,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7444395&retmode=ref&cmd=prlinks,"Physical anhedonia, perceptual aberration, and psychosis proneness."
1139,,1202204,,CT2,PubMed API,"Folstein MF, Folstein SE, McHugh PR",1975 Nov,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1202204&retmode=ref&cmd=prlinks,
1140,,7114808,,CT2,PubMed API,Mesulam MM,1982 Jun,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7114808&retmode=ref&cmd=prlinks,Slowly progressive aphasia without generalized dementia.
1141,,25324714,,CT2,PubMed API,"van der Laan LN, de Ridder DT, Viergever MA, Smeets PA",2014,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25324714&retmode=ref&cmd=prlinks,Activation in inhibitory brain regions during food choice correlates with temptation strength and self-regulatory success in weight-concerned women.
1142,,24904336,,CT2,PubMed API,"van der Laan LN, de Ridder DT, Charbonnier L, Viergever MA, Smeets PA",2014,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24904336&retmode=ref&cmd=prlinks,"Sweet lies: neural, visual, and behavioral measures reveal a lack of self-control conflict during food choice in weight-concerned women."
1143,,26167916,,CT2,PubMed API,"Charbonnier L, van der Laan LN, Viergever MA, Smeets PA",2015,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=26167916&retmode=ref&cmd=prlinks,Functional MRI of Challenging Food Choices: Forced Choice between Equally Liked High- and Low-Calorie Foods in the Absence of Hunger.
1144,,23415703,,CT2,PubMed API,"Sescousse G, CaldÃº X, Segura B, Dreher JC",2013 May,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23415703&retmode=ref&cmd=prlinks,Processing of primary and secondary rewards: a quantitative meta-analysis and review of human functional neuroimaging studies.
1145,,25505337,,CT2,PubMed API,"Medic N, Ziauddeen H, Vestergaard MD, Henning E, Schultz W, Farooqi IS, Fletcher PC",2014 Dec 10,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25505337&retmode=ref&cmd=prlinks,Dopamine modulates the neural representation of subjective value of food in hungry subjects.
1146,,26341544,,CT2,PubMed API,"Moberget T, Hilland E, Andersson S, Lundar T, Due-TÃ¸nnessen BJ, Heldal A, Ivry RB, Endestad T",2015 Sep 1,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=26341544&retmode=ref&cmd=prlinks,Patients with focal cerebellar lesions show reduced auditory cortex activation during silent reading.
1147,,21966352,,CT2,PubMed API,"Padmanabhan A, Geier CF, Ordaz SJ, Teslovich T, Luna B",2011 Oct,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21966352&retmode=ref&cmd=prlinks,Developmental changes in brain function underlying the influence of reward processing on inhibitory control.
1148,,19875675,,CT2,PubMed API,"Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B",2010 Jul,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19875675&retmode=ref&cmd=prlinks,Immaturities in reward processing and its influence on inhibitory control in adolescence.
1149,,25562688,,CT2,PubMed API,"Woo CW, Roy M, Buhle JT, Wager TD",2015 Jan,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25562688&retmode=ref&cmd=prlinks,Distinct brain systems mediate the effects of nociceptive input and self-regulation on pain.
1150,,26584870,,CT2,PubMed API,"Allen M, Fardo F, Dietz MJ, Hillebrandt H, Friston K, Rees G, Roepstorff A",2015 Nov 14,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=26584870&retmode=ref&cmd=prlinks,Anterior insula coordinates hierarchical processing of tactile mismatch responses.
1151,,26752122,,CT2,PubMed API,"Sullivan EV, Brumback T, Tapert SF, Fama R, Prouty D, Brown SA, Cummins K, Thompson WK, Colrain IM, Baker FC, De Bellis MD, Hooper SR, Clark DB, Chung T, Nagel BJ, Nichols BN, Rohlfing T, Chu W, Pohl KM, Pfefferbaum A",2016 Jan 11,,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=26752122&retmode=ref&cmd=prlinks,"Cognitive, Emotion Control, and Motor Performance of Adolescents in the NCANDA Study: Contributions From Alcohol Consumption, Age, Sex, Ethnicity, and Family History of Addiction."
